cname,ccodealp_year_2,ccode,cname2,year,wbgi_cce,ti_cpi
Luxembourg,LUX1996,442,Luxembourg,1996,2.0450454,
Luxembourg,LUX1997,442,Luxembourg,1997,,8.6099997
Luxembourg,LUX1998,442,Luxembourg,1998,1.9763223,8.6999998
Luxembourg,LUX1999,442,Luxembourg,1999,,8.8000002
Luxembourg,LUX2000,442,Luxembourg,2000,2.0930374,8.6000004
Luxembourg,LUX2001,442,Luxembourg,2001,,8.6999998
Luxembourg,LUX2002,442,Luxembourg,2002,2.0728228,9
Luxembourg,LUX2003,442,Luxembourg,2003,1.7062826,8.6999998
Luxembourg,LUX2004,442,Luxembourg,2004,1.9013232,8.3999996
Luxembourg,LUX2005,442,Luxembourg,2005,1.657853,8.5
Luxembourg,LUX2006,442,Luxembourg,2006,1.9039384,8.6000004
Luxembourg,LUX2007,442,Luxembourg,2007,2.0065207,8.3999996
Luxembourg,LUX2008,442,Luxembourg,2008,2.0161824,8.3000002
Luxembourg,LUX2009,442,Luxembourg,2009,1.9853389,8.1999998
Luxembourg,LUX2010,442,Luxembourg,2010,2.0631206,8.5
Luxembourg,LUX2011,442,Luxembourg,2011,2.1675711,8.5070295
Luxembourg,LUX2012,442,Luxembourg,2012,2.1214774,8
Luxembourg,LUX2013,442,Luxembourg,2013,,8
Luxembourg,LUX2014,442,Luxembourg,2014,,
Macedonia,MKD1960,807,Macedonia,1960,,
Macedonia,MKD1961,807,Macedonia,1961,,
Macedonia,MKD1962,807,Macedonia,1962,,
Macedonia,MKD1963,807,Macedonia,1963,,
Macedonia,MKD1964,807,Macedonia,1964,,
Macedonia,MKD1965,807,Macedonia,1965,,
Macedonia,MKD1966,807,Macedonia,1966,,
Macedonia,MKD1967,807,Macedonia,1967,,
Macedonia,MKD1968,807,Macedonia,1968,,
Macedonia,MKD1969,807,Macedonia,1969,,
Macedonia,MKD1970,807,Macedonia,1970,,
Macedonia,MKD1971,807,Macedonia,1971,,
Macedonia,MKD1972,807,Macedonia,1972,,
Macedonia,MKD1973,807,Macedonia,1973,,
Macedonia,MKD1974,807,Macedonia,1974,,
Macedonia,MKD1975,807,Macedonia,1975,,
Macedonia,MKD1976,807,Macedonia,1976,,
Macedonia,MKD1977,807,Macedonia,1977,,
Macedonia,MKD1978,807,Macedonia,1978,,
Macedonia,MKD1979,807,Macedonia,1979,,
Macedonia,MKD1980,807,Macedonia,1980,,
Macedonia,MKD1981,807,Macedonia,1981,,
Macedonia,MKD1982,807,Macedonia,1982,,
Macedonia,MKD1983,807,Macedonia,1983,,
Macedonia,MKD1984,807,Macedonia,1984,,
Macedonia,MKD1985,807,Macedonia,1985,,
Macedonia,MKD1986,807,Macedonia,1986,,
Macedonia,MKD1987,807,Macedonia,1987,,
Macedonia,MKD1988,807,Macedonia,1988,,
Macedonia,MKD1989,807,Macedonia,1989,,
Macedonia,MKD1990,807,Macedonia,1990,,
Macedonia,MKD1991,807,Macedonia,1991,,
Macedonia,MKD1992,807,Macedonia,1992,,
Macedonia,MKD1993,807,Macedonia,1993,,
Macedonia,MKD1994,807,Macedonia,1994,,
Macedonia,MKD1995,807,Macedonia,1995,,
Macedonia,MKD1996,807,Macedonia,1996,-0.96442431,
Macedonia,MKD1997,807,Macedonia,1997,,
Macedonia,MKD1998,807,Macedonia,1998,-0.66946739,
Macedonia,MKD1999,807,Macedonia,1999,,3.3
Macedonia,MKD2000,807,Macedonia,2000,-0.66400033,
Macedonia,MKD2001,807,Macedonia,2001,,
Macedonia,MKD2002,807,Macedonia,2002,-0.88089812,
Macedonia,MKD2003,807,Macedonia,2003,-0.66469538,2.3
Macedonia,MKD2004,807,Macedonia,2004,-0.49372557,2.7
Macedonia,MKD2005,807,Macedonia,2005,-0.44416034,2.7
Macedonia,MKD2006,807,Macedonia,2006,-0.36694008,2.7
Macedonia,MKD2007,807,Macedonia,2007,-0.35207057,3.3
Macedonia,MKD2008,807,Macedonia,2008,-0.16632539,3.5999999
Macedonia,MKD2009,807,Macedonia,2009,-0.10491873,3.8
Macedonia,MKD2010,807,Macedonia,2010,-0.057371218,4.0999999
Macedonia,MKD2011,807,Macedonia,2011,-0.041514672,3.9426661
Macedonia,MKD2012,807,Macedonia,2012,0.022302764,4.3000002
Macedonia,MKD2013,807,Macedonia,2013,,4.4000001
Macedonia,MKD2014,807,Macedonia,2014,,
Madagascar,MDG1960,450,Madagascar,1960,,
Madagascar,MDG1961,450,Madagascar,1961,,
Madagascar,MDG1962,450,Madagascar,1962,,
Madagascar,MDG1963,450,Madagascar,1963,,
Madagascar,MDG1964,450,Madagascar,1964,,
Madagascar,MDG1965,450,Madagascar,1965,,
Madagascar,MDG1966,450,Madagascar,1966,,
Madagascar,MDG1967,450,Madagascar,1967,,
Madagascar,MDG1968,450,Madagascar,1968,,
Madagascar,MDG1969,450,Madagascar,1969,,
Madagascar,MDG1970,450,Madagascar,1970,,
Madagascar,MDG1971,450,Madagascar,1971,,
Madagascar,MDG1972,450,Madagascar,1972,,
Madagascar,MDG1973,450,Madagascar,1973,,
Madagascar,MDG1974,450,Madagascar,1974,,
Madagascar,MDG1975,450,Madagascar,1975,,
Madagascar,MDG1976,450,Madagascar,1976,,
Madagascar,MDG1977,450,Madagascar,1977,,
Madagascar,MDG1978,450,Madagascar,1978,,
Madagascar,MDG1979,450,Madagascar,1979,,
Madagascar,MDG1980,450,Madagascar,1980,,
Madagascar,MDG1981,450,Madagascar,1981,,
Madagascar,MDG1982,450,Madagascar,1982,,
Madagascar,MDG1983,450,Madagascar,1983,,
Madagascar,MDG1984,450,Madagascar,1984,,
Madagascar,MDG1985,450,Madagascar,1985,,
Madagascar,MDG1986,450,Madagascar,1986,,
Madagascar,MDG1987,450,Madagascar,1987,,
Madagascar,MDG1988,450,Madagascar,1988,,
Madagascar,MDG1989,450,Madagascar,1989,,
Madagascar,MDG1990,450,Madagascar,1990,,
Madagascar,MDG1991,450,Madagascar,1991,,
Madagascar,MDG1992,450,Madagascar,1992,,
Madagascar,MDG1993,450,Madagascar,1993,,
Madagascar,MDG1994,450,Madagascar,1994,,
Madagascar,MDG1995,450,Madagascar,1995,,
Madagascar,MDG1996,450,Madagascar,1996,0.20712343,
Madagascar,MDG1997,450,Madagascar,1997,,
Madagascar,MDG1998,450,Madagascar,1998,-0.54761523,
Madagascar,MDG1999,450,Madagascar,1999,,
Madagascar,MDG2000,450,Madagascar,2000,-0.13393274,
Madagascar,MDG2001,450,Madagascar,2001,,
Madagascar,MDG2002,450,Madagascar,2002,0.05839045,1.7
Madagascar,MDG2003,450,Madagascar,2003,0.061684918,2.5999999
Madagascar,MDG2004,450,Madagascar,2004,-0.11887214,3.0999999
Madagascar,MDG2005,450,Madagascar,2005,0.095425472,2.8
Madagascar,MDG2006,450,Madagascar,2006,-0.11960843,3.0999999
Madagascar,MDG2007,450,Madagascar,2007,-0.099298634,3.2
Madagascar,MDG2008,450,Madagascar,2008,-0.15971012,3.4000001
Madagascar,MDG2009,450,Madagascar,2009,-0.19241469,3
Madagascar,MDG2010,450,Madagascar,2010,-0.27423075,2.5999999
Madagascar,MDG2011,450,Madagascar,2011,-0.35861886,3.0408039
Madagascar,MDG2012,450,Madagascar,2012,-0.60919219,3.2
Madagascar,MDG2013,450,Madagascar,2013,,2.8
Madagascar,MDG2014,450,Madagascar,2014,,
Malawi,MWI1960,454,Malawi,1960,,
Malawi,MWI1961,454,Malawi,1961,,
Malawi,MWI1962,454,Malawi,1962,,
Malawi,MWI1963,454,Malawi,1963,,
Malawi,MWI1964,454,Malawi,1964,,
Malawi,MWI1965,454,Malawi,1965,,
Malawi,MWI1966,454,Malawi,1966,,
Malawi,MWI1967,454,Malawi,1967,,
Malawi,MWI1968,454,Malawi,1968,,
Malawi,MWI1969,454,Malawi,1969,,
Malawi,MWI1970,454,Malawi,1970,,
Malawi,MWI1971,454,Malawi,1971,,
Malawi,MWI1972,454,Malawi,1972,,
Malawi,MWI1973,454,Malawi,1973,,
Malawi,MWI1974,454,Malawi,1974,,
Malawi,MWI1975,454,Malawi,1975,,
Malawi,MWI1976,454,Malawi,1976,,
Malawi,MWI1977,454,Malawi,1977,,
Malawi,MWI1978,454,Malawi,1978,,
Malawi,MWI1979,454,Malawi,1979,,
Malawi,MWI1980,454,Malawi,1980,,
Malawi,MWI1981,454,Malawi,1981,,
Malawi,MWI1982,454,Malawi,1982,,
Malawi,MWI1983,454,Malawi,1983,,
Malawi,MWI1984,454,Malawi,1984,,
Malawi,MWI1985,454,Malawi,1985,,
Malawi,MWI1986,454,Malawi,1986,,
Malawi,MWI1987,454,Malawi,1987,,
Malawi,MWI1988,454,Malawi,1988,,
Malawi,MWI1989,454,Malawi,1989,,
Malawi,MWI1990,454,Malawi,1990,,
Malawi,MWI1991,454,Malawi,1991,,
Malawi,MWI1992,454,Malawi,1992,,
Malawi,MWI1993,454,Malawi,1993,,
Malawi,MWI1994,454,Malawi,1994,,
Malawi,MWI1995,454,Malawi,1995,,
Malawi,MWI1996,454,Malawi,1996,-0.22141364,
Malawi,MWI1997,454,Malawi,1997,,
Malawi,MWI1998,454,Malawi,1998,-0.18698099,4.0999999
Malawi,MWI1999,454,Malawi,1999,,4.0999999
Malawi,MWI2000,454,Malawi,2000,-0.20931968,4.0999999
Malawi,MWI2001,454,Malawi,2001,,3.2
Malawi,MWI2002,454,Malawi,2002,-1.0096776,2.9000001
Malawi,MWI2003,454,Malawi,2003,-0.78378677,2.8
Malawi,MWI2004,454,Malawi,2004,-0.75612098,2.8
Malawi,MWI2005,454,Malawi,2005,-0.73559362,2.8
Malawi,MWI2006,454,Malawi,2006,-0.5402568,2.7
Malawi,MWI2007,454,Malawi,2007,-0.5386253,2.7
Malawi,MWI2008,454,Malawi,2008,-0.43484214,2.8
Malawi,MWI2009,454,Malawi,2009,-0.38243037,3.3
Malawi,MWI2010,454,Malawi,2010,-0.45740056,3.4000001
Malawi,MWI2011,454,Malawi,2011,-0.37468725,3.002285
Malawi,MWI2012,454,Malawi,2012,-0.45158616,3.7
Malawi,MWI2013,454,Malawi,2013,,3.7
Malawi,MWI2014,454,Malawi,2014,,
Malaysia (-1965),MYS1960,992,Malaysia (-1965),1960,,
Malaysia (-1965),MYS1961,992,Malaysia (-1965),1961,,
Malaysia (-1965),MYS1962,992,Malaysia (-1965),1962,,
Malaysia (-1965),MYS1963,992,Malaysia (-1965),1963,,
Malaysia (-1965),MYS1964,992,Malaysia (-1965),1964,,
Malaysia (-1965),MYS1965,992,Malaysia (-1965),1965,,
Malaysia (-1965),MYS1966,992,Malaysia (-1965),1966,,
Malaysia (-1965),MYS1967,992,Malaysia (-1965),1967,,
Malaysia (-1965),MYS1968,992,Malaysia (-1965),1968,,
Malaysia (-1965),MYS1969,992,Malaysia (-1965),1969,,
Malaysia (-1965),MYS1970,992,Malaysia (-1965),1970,,
Malaysia (-1965),MYS1971,992,Malaysia (-1965),1971,,
Malaysia (-1965),MYS1972,992,Malaysia (-1965),1972,,
Malaysia (-1965),MYS1973,992,Malaysia (-1965),1973,,
Malaysia (-1965),MYS1974,992,Malaysia (-1965),1974,,
Malaysia (-1965),MYS1975,992,Malaysia (-1965),1975,,
Malaysia (-1965),MYS1976,992,Malaysia (-1965),1976,,
Malaysia (-1965),MYS1977,992,Malaysia (-1965),1977,,
Malaysia (-1965),MYS1978,992,Malaysia (-1965),1978,,
Malaysia (-1965),MYS1979,992,Malaysia (-1965),1979,,
Malaysia (-1965),MYS1980,992,Malaysia (-1965),1980,,
Malaysia (-1965),MYS1981,992,Malaysia (-1965),1981,,
Malaysia (-1965),MYS1982,992,Malaysia (-1965),1982,,
Malaysia (-1965),MYS1983,992,Malaysia (-1965),1983,,
Malaysia (-1965),MYS1984,992,Malaysia (-1965),1984,,
Malaysia (-1965),MYS1985,992,Malaysia (-1965),1985,,
Malaysia (-1965),MYS1986,992,Malaysia (-1965),1986,,
Malaysia (-1965),MYS1987,992,Malaysia (-1965),1987,,
Malaysia (-1965),MYS1988,992,Malaysia (-1965),1988,,
Malaysia (-1965),MYS1989,992,Malaysia (-1965),1989,,
Malaysia (-1965),MYS1990,992,Malaysia (-1965),1990,,
Malaysia (-1965),MYS1991,992,Malaysia (-1965),1991,,
Malaysia (-1965),MYS1992,992,Malaysia (-1965),1992,,
Malaysia (-1965),MYS1993,992,Malaysia (-1965),1993,,
Malaysia (-1965),MYS1994,992,Malaysia (-1965),1994,,
Malaysia (-1965),MYS1995,992,Malaysia (-1965),1995,,
Malaysia (-1965),MYS1996,992,Malaysia (-1965),1996,,
Malaysia (-1965),MYS1997,992,Malaysia (-1965),1997,,
Malaysia (-1965),MYS1998,992,Malaysia (-1965),1998,,
Malaysia (-1965),MYS1999,992,Malaysia (-1965),1999,,
Malaysia (-1965),MYS2000,992,Malaysia (-1965),2000,,
Malaysia (-1965),MYS2001,992,Malaysia (-1965),2001,,
Malaysia (-1965),MYS2002,992,Malaysia (-1965),2002,,
Malaysia (-1965),MYS2003,992,Malaysia (-1965),2003,,
Malaysia (-1965),MYS2004,992,Malaysia (-1965),2004,,
Malaysia (-1965),MYS2005,992,Malaysia (-1965),2005,,
Malaysia (-1965),MYS2006,992,Malaysia (-1965),2006,,
Malaysia (-1965),MYS2007,992,Malaysia (-1965),2007,,
Malaysia (-1965),MYS2008,992,Malaysia (-1965),2008,,
Malaysia (-1965),MYS2009,992,Malaysia (-1965),2009,,
Malaysia (-1965),MYS2010,992,Malaysia (-1965),2010,,
Malaysia (-1965),MYS2011,992,Malaysia (-1965),2011,,
Malaysia (-1965),MYS2012,992,Malaysia (-1965),2012,,
Malaysia (-1965),MYS2013,992,Malaysia (-1965),2013,,
Malaysia (-1965),MYS2014,992,Malaysia (-1965),2014,,
Malaysia (1966-),MYS1960,458,Malaysia (1966-),1960,,
Malaysia (1966-),MYS1961,458,Malaysia (1966-),1961,,
Malaysia (1966-),MYS1962,458,Malaysia (1966-),1962,,
Malaysia (1966-),MYS1963,458,Malaysia (1966-),1963,,
Malaysia (1966-),MYS1964,458,Malaysia (1966-),1964,,
Malaysia (1966-),MYS1965,458,Malaysia (1966-),1965,,
Malaysia (1966-),MYS1966,458,Malaysia (1966-),1966,,
Malaysia (1966-),MYS1967,458,Malaysia (1966-),1967,,
Malaysia (1966-),MYS1968,458,Malaysia (1966-),1968,,
Malaysia (1966-),MYS1969,458,Malaysia (1966-),1969,,
Malaysia (1966-),MYS1970,458,Malaysia (1966-),1970,,
Malaysia (1966-),MYS1971,458,Malaysia (1966-),1971,,
Malaysia (1966-),MYS1972,458,Malaysia (1966-),1972,,
Malaysia (1966-),MYS1973,458,Malaysia (1966-),1973,,
Malaysia (1966-),MYS1974,458,Malaysia (1966-),1974,,
Malaysia (1966-),MYS1975,458,Malaysia (1966-),1975,,
Malaysia (1966-),MYS1976,458,Malaysia (1966-),1976,,
Malaysia (1966-),MYS1977,458,Malaysia (1966-),1977,,
Malaysia (1966-),MYS1978,458,Malaysia (1966-),1978,,
Malaysia (1966-),MYS1979,458,Malaysia (1966-),1979,,
Malaysia (1966-),MYS1980,458,Malaysia (1966-),1980,,
Malaysia (1966-),MYS1981,458,Malaysia (1966-),1981,,
Malaysia (1966-),MYS1982,458,Malaysia (1966-),1982,,
Malaysia (1966-),MYS1983,458,Malaysia (1966-),1983,,
Malaysia (1966-),MYS1984,458,Malaysia (1966-),1984,,
Malaysia (1966-),MYS1985,458,Malaysia (1966-),1985,,
Malaysia (1966-),MYS1986,458,Malaysia (1966-),1986,,
Malaysia (1966-),MYS1987,458,Malaysia (1966-),1987,,
Malaysia (1966-),MYS1988,458,Malaysia (1966-),1988,,
Malaysia (1966-),MYS1989,458,Malaysia (1966-),1989,,
Malaysia (1966-),MYS1990,458,Malaysia (1966-),1990,,
Malaysia (1966-),MYS1991,458,Malaysia (1966-),1991,,
Malaysia (1966-),MYS1992,458,Malaysia (1966-),1992,,
Malaysia (1966-),MYS1993,458,Malaysia (1966-),1993,,
Malaysia (1966-),MYS1994,458,Malaysia (1966-),1994,,
Malaysia (1966-),MYS1995,458,Malaysia (1966-),1995,,5.2800002
Malaysia (1966-),MYS1996,458,Malaysia (1966-),1996,0.51286876,5.3200002
Malaysia (1966-),MYS1997,458,Malaysia (1966-),1997,,5.0100002
Malaysia (1966-),MYS1998,458,Malaysia (1966-),1998,0.55327225,5.3000002
Malaysia (1966-),MYS1999,458,Malaysia (1966-),1999,,5.0999999
Malaysia (1966-),MYS2000,458,Malaysia (1966-),2000,0.3624939,4.8000002
Malaysia (1966-),MYS2001,458,Malaysia (1966-),2001,,5
Malaysia (1966-),MYS2002,458,Malaysia (1966-),2002,0.21144336,4.9000001
Malaysia (1966-),MYS2003,458,Malaysia (1966-),2003,0.39186811,5.1999998
Malaysia (1966-),MYS2004,458,Malaysia (1966-),2004,0.42567948,5
Malaysia (1966-),MYS2005,458,Malaysia (1966-),2005,0.26895383,5.0999999
Malaysia (1966-),MYS2006,458,Malaysia (1966-),2006,0.25484198,5
Malaysia (1966-),MYS2007,458,Malaysia (1966-),2007,0.28044194,5.0999999
Malaysia (1966-),MYS2008,458,Malaysia (1966-),2008,0.016726928,5.0999999
Malaysia (1966-),MYS2009,458,Malaysia (1966-),2009,-0.031158647,4.5
Malaysia (1966-),MYS2010,458,Malaysia (1966-),2010,0.13300464,4.4000001
Malaysia (1966-),MYS2011,458,Malaysia (1966-),2011,0.051695675,4.307416
Malaysia (1966-),MYS2012,458,Malaysia (1966-),2012,0.29984808,4.9000001
Malaysia (1966-),MYS2013,458,Malaysia (1966-),2013,,5
Malaysia (1966-),MYS2014,458,Malaysia (1966-),2014,,
Maldives,MDV1960,462,Maldives,1960,,
Maldives,MDV1961,462,Maldives,1961,,
Maldives,MDV1962,462,Maldives,1962,,
Maldives,MDV1963,462,Maldives,1963,,
Maldives,MDV1964,462,Maldives,1964,,
Maldives,MDV1965,462,Maldives,1965,,
Maldives,MDV1966,462,Maldives,1966,,
Maldives,MDV1967,462,Maldives,1967,,
Maldives,MDV1968,462,Maldives,1968,,
Maldives,MDV1969,462,Maldives,1969,,
Maldives,MDV1970,462,Maldives,1970,,
Maldives,MDV1971,462,Maldives,1971,,
Maldives,MDV1972,462,Maldives,1972,,
Maldives,MDV1973,462,Maldives,1973,,
Maldives,MDV1974,462,Maldives,1974,,
Maldives,MDV1975,462,Maldives,1975,,
Maldives,MDV1976,462,Maldives,1976,,
Maldives,MDV1977,462,Maldives,1977,,
Maldives,MDV1978,462,Maldives,1978,,
Maldives,MDV1979,462,Maldives,1979,,
Maldives,MDV1980,462,Maldives,1980,,
Maldives,MDV1981,462,Maldives,1981,,
Maldives,MDV1982,462,Maldives,1982,,
Maldives,MDV1983,462,Maldives,1983,,
Maldives,MDV1984,462,Maldives,1984,,
Maldives,MDV1985,462,Maldives,1985,,
Maldives,MDV1986,462,Maldives,1986,,
Maldives,MDV1987,462,Maldives,1987,,
Maldives,MDV1988,462,Maldives,1988,,
Maldives,MDV1989,462,Maldives,1989,,
Maldives,MDV1990,462,Maldives,1990,,
Maldives,MDV1991,462,Maldives,1991,,
Maldives,MDV1992,462,Maldives,1992,,
Maldives,MDV1993,462,Maldives,1993,,
Maldives,MDV1994,462,Maldives,1994,,
Maldives,MDV1995,462,Maldives,1995,,
Maldives,MDV1996,462,Maldives,1996,0.44343102,
Maldives,MDV1997,462,Maldives,1997,,
Maldives,MDV1998,462,Maldives,1998,-0.057250541,
Maldives,MDV1999,462,Maldives,1999,,
Maldives,MDV2000,462,Maldives,2000,-0.29014036,
Maldives,MDV2001,462,Maldives,2001,,
Maldives,MDV2002,462,Maldives,2002,-0.1581554,
Maldives,MDV2003,462,Maldives,2003,0.052515104,
Maldives,MDV2004,462,Maldives,2004,-0.17192899,
Maldives,MDV2005,462,Maldives,2005,-0.29938635,
Maldives,MDV2006,462,Maldives,2006,-0.53108263,
Maldives,MDV2007,462,Maldives,2007,-0.83343583,3.3
Maldives,MDV2008,462,Maldives,2008,-0.86936796,2.8
Maldives,MDV2009,462,Maldives,2009,-0.68139648,2.5
Maldives,MDV2010,462,Maldives,2010,-0.52621603,2.3
Maldives,MDV2011,462,Maldives,2011,-0.52439731,2.470782
Maldives,MDV2012,462,Maldives,2012,-0.4429765,
Maldives,MDV2013,462,Maldives,2013,,
Maldives,MDV2014,462,Maldives,2014,,
Mali,MLI1960,466,Mali,1960,,
Mali,MLI1961,466,Mali,1961,,
Mali,MLI1962,466,Mali,1962,,
Mali,MLI1963,466,Mali,1963,,
Mali,MLI1964,466,Mali,1964,,
Mali,MLI1965,466,Mali,1965,,
Mali,MLI1966,466,Mali,1966,,
Mali,MLI1967,466,Mali,1967,,
Mali,MLI1968,466,Mali,1968,,
Mali,MLI1969,466,Mali,1969,,
Mali,MLI1970,466,Mali,1970,,
Mali,MLI1971,466,Mali,1971,,
Mali,MLI1972,466,Mali,1972,,
Mali,MLI1973,466,Mali,1973,,
Mali,MLI1974,466,Mali,1974,,
Mali,MLI1975,466,Mali,1975,,
Mali,MLI1976,466,Mali,1976,,
Mali,MLI1977,466,Mali,1977,,
Mali,MLI1978,466,Mali,1978,,
Mali,MLI1979,466,Mali,1979,,
Mali,MLI1980,466,Mali,1980,,
Mali,MLI1981,466,Mali,1981,,
Mali,MLI1982,466,Mali,1982,,
Mali,MLI1983,466,Mali,1983,,
Mali,MLI1984,466,Mali,1984,,
Mali,MLI1985,466,Mali,1985,,
Mali,MLI1986,466,Mali,1986,,
Mali,MLI1987,466,Mali,1987,,
Mali,MLI1988,466,Mali,1988,,
Mali,MLI1989,466,Mali,1989,,
Mali,MLI1990,466,Mali,1990,,
Mali,MLI1991,466,Mali,1991,,
Mali,MLI1992,466,Mali,1992,,
Mali,MLI1993,466,Mali,1993,,
Mali,MLI1994,466,Mali,1994,,
Mali,MLI1995,466,Mali,1995,,
Mali,MLI1996,466,Mali,1996,-0.44192848,
Mali,MLI1997,466,Mali,1997,,
Mali,MLI1998,466,Mali,1998,-0.63374996,
Mali,MLI1999,466,Mali,1999,,
Mali,MLI2000,466,Mali,2000,-0.66468316,
Mali,MLI2001,466,Mali,2001,,
Mali,MLI2002,466,Mali,2002,-0.53165078,
Mali,MLI2003,466,Mali,2003,-0.54018015,3
Mali,MLI2004,466,Mali,2004,-0.49707323,3.2
Mali,MLI2005,466,Mali,2005,-0.40043217,2.9000001
Mali,MLI2006,466,Mali,2006,-0.40528408,2.8
Mali,MLI2007,466,Mali,2007,-0.33515432,2.7
Mali,MLI2008,466,Mali,2008,-0.45502383,3.0999999
Mali,MLI2009,466,Mali,2009,-0.63568133,2.8
Mali,MLI2010,466,Mali,2010,-0.65076667,2.7
Mali,MLI2011,466,Mali,2011,-0.55176091,2.7587011
Mali,MLI2012,466,Mali,2012,-0.76139981,3.4000001
Mali,MLI2013,466,Mali,2013,,2.8
Mali,MLI2014,466,Mali,2014,,
Malta,MLT1960,470,Malta,1960,,
Malta,MLT1961,470,Malta,1961,,
Malta,MLT1962,470,Malta,1962,,
Malta,MLT1963,470,Malta,1963,,
Malta,MLT1964,470,Malta,1964,,
Malta,MLT1965,470,Malta,1965,,
Malta,MLT1966,470,Malta,1966,,
Malta,MLT1967,470,Malta,1967,,
Malta,MLT1968,470,Malta,1968,,
Malta,MLT1969,470,Malta,1969,,
Malta,MLT1970,470,Malta,1970,,
Malta,MLT1971,470,Malta,1971,,
Malta,MLT1972,470,Malta,1972,,
Malta,MLT1973,470,Malta,1973,,
Malta,MLT1974,470,Malta,1974,,
Malta,MLT1975,470,Malta,1975,,
Malta,MLT1976,470,Malta,1976,,
Malta,MLT1977,470,Malta,1977,,
Malta,MLT1978,470,Malta,1978,,
Malta,MLT1979,470,Malta,1979,,
Malta,MLT1980,470,Malta,1980,,
Malta,MLT1981,470,Malta,1981,,
Malta,MLT1982,470,Malta,1982,,
Malta,MLT1983,470,Malta,1983,,
Malta,MLT1984,470,Malta,1984,,
Malta,MLT1985,470,Malta,1985,,
Malta,MLT1986,470,Malta,1986,,
Malta,MLT1987,470,Malta,1987,,
Malta,MLT1988,470,Malta,1988,,
Malta,MLT1989,470,Malta,1989,,
Malta,MLT1990,470,Malta,1990,,
Malta,MLT1991,470,Malta,1991,,
Malta,MLT1992,470,Malta,1992,,
Malta,MLT1993,470,Malta,1993,,
Malta,MLT1994,470,Malta,1994,,
Malta,MLT1995,470,Malta,1995,,
Malta,MLT1996,470,Malta,1996,0.53874928,
Malta,MLT1997,470,Malta,1997,,
Malta,MLT1998,470,Malta,1998,0.57768023,
Malta,MLT1999,470,Malta,1999,,
Malta,MLT2000,470,Malta,2000,0.98914468,
Malta,MLT2001,470,Malta,2001,,
Malta,MLT2002,470,Malta,2002,0.78632164,
Malta,MLT2003,470,Malta,2003,0.97615826,
Malta,MLT2004,470,Malta,2004,0.9319675,6.8000002
Malta,MLT2005,470,Malta,2005,0.86120886,6.5999999
Malta,MLT2006,470,Malta,2006,1.0458955,6.4000001
Malta,MLT2007,470,Malta,2007,1.0618619,5.8000002
Malta,MLT2008,470,Malta,2008,1.0441762,5.8000002
Malta,MLT2009,470,Malta,2009,0.83435798,5.1999998
Malta,MLT2010,470,Malta,2010,0.85500258,5.5999999
Malta,MLT2011,470,Malta,2011,0.83451045,5.592464
Malta,MLT2012,470,Malta,2012,0.96428072,5.6999998
Malta,MLT2013,470,Malta,2013,,5.5999999
Malta,MLT2014,470,Malta,2014,,
Marshall Islands,MHL1960,584,Marshall Islands,1960,,
Marshall Islands,MHL1961,584,Marshall Islands,1961,,
Marshall Islands,MHL1962,584,Marshall Islands,1962,,
Marshall Islands,MHL1963,584,Marshall Islands,1963,,
Marshall Islands,MHL1964,584,Marshall Islands,1964,,
Marshall Islands,MHL1965,584,Marshall Islands,1965,,
Marshall Islands,MHL1966,584,Marshall Islands,1966,,
Marshall Islands,MHL1967,584,Marshall Islands,1967,,
Marshall Islands,MHL1968,584,Marshall Islands,1968,,
Marshall Islands,MHL1969,584,Marshall Islands,1969,,
Marshall Islands,MHL1970,584,Marshall Islands,1970,,
Marshall Islands,MHL1971,584,Marshall Islands,1971,,
Marshall Islands,MHL1972,584,Marshall Islands,1972,,
Marshall Islands,MHL1973,584,Marshall Islands,1973,,
Marshall Islands,MHL1974,584,Marshall Islands,1974,,
Marshall Islands,MHL1975,584,Marshall Islands,1975,,
Marshall Islands,MHL1976,584,Marshall Islands,1976,,
Marshall Islands,MHL1977,584,Marshall Islands,1977,,
Marshall Islands,MHL1978,584,Marshall Islands,1978,,
Marshall Islands,MHL1979,584,Marshall Islands,1979,,
Marshall Islands,MHL1980,584,Marshall Islands,1980,,
Marshall Islands,MHL1981,584,Marshall Islands,1981,,
Marshall Islands,MHL1982,584,Marshall Islands,1982,,
Marshall Islands,MHL1983,584,Marshall Islands,1983,,
Marshall Islands,MHL1984,584,Marshall Islands,1984,,
Marshall Islands,MHL1985,584,Marshall Islands,1985,,
Marshall Islands,MHL1986,584,Marshall Islands,1986,,
Marshall Islands,MHL1987,584,Marshall Islands,1987,,
Marshall Islands,MHL1988,584,Marshall Islands,1988,,
Marshall Islands,MHL1989,584,Marshall Islands,1989,,
Marshall Islands,MHL1990,584,Marshall Islands,1990,,
Marshall Islands,MHL1991,584,Marshall Islands,1991,,
Marshall Islands,MHL1992,584,Marshall Islands,1992,,
Marshall Islands,MHL1993,584,Marshall Islands,1993,,
Marshall Islands,MHL1994,584,Marshall Islands,1994,,
Marshall Islands,MHL1995,584,Marshall Islands,1995,,
Marshall Islands,MHL1996,584,Marshall Islands,1996,,
Marshall Islands,MHL1997,584,Marshall Islands,1997,,
Marshall Islands,MHL1998,584,Marshall Islands,1998,-0.58180314,
Marshall Islands,MHL1999,584,Marshall Islands,1999,,
Marshall Islands,MHL2000,584,Marshall Islands,2000,-0.53422487,
